absolute_magnitude_h,estimated_diameter_min_km,is_sentry_object,is_potentially_hazardous,relative_velocity_km_per_second,miss_distance_astronomical,orbiting_body,n_approaches,min_miss_distance_au,max_velocity_km_s,semi_major_axis,eccentricity,inclination,perihelion_distance,aphelion_distance,orbital_period,perihelion_argument,orbit_uncertainty,minimum_orbit_intersection,data_arc_in_days,orbit_class_type,diameter_mean_km,diameter_uncertainty,perihelion_to_aphelion_ratio,threat_ratio,velocity_distance_ratio,observation_reliability
17.23,0.9518203298,0,0,22.6279053273,0.0857575162,EARTH,10,0.0857575162,27.2581357219,2.74452363009012,0.6190218421599157,37.5344529892135,1.045603556740315,4.443443703439924,1660.729454862417,177.7996293924874,0.0,0.0544771,7526.0,AMO,1.5400776448,1.1765146300000002,0.23531378510114878,0.03537295680119725,263.8591499610153,0.0
18.37,0.5630603897,0,0,8.174218882,0.0932228949,EARTH,7,0.0718594164,8.174218882,1.72423255876301,0.3853678126014906,11.23605443618249,1.059768829176238,2.388696288349782,826.9746355105452,347.6747294293225,0.0,0.0727774,18525.0,AMO,0.9110508482999999,0.6959809171999999,0.44365993045870783,0.07988291777105633,87.68467113972878,0.0
19.27,0.3720103103,0,0,24.1743860843,0.0953169029,MERC,25,0.0158167308,25.9110604054,1.054582051395776,0.6774683894311855,16.96659926234503,0.340136047513644,1.769028055277908,395.5660313762256,2.504343315879089,0.0,0.217213,8789.0,APO,0.6019253263,0.45983003200000006,0.1922728395962097,0.3608636993814427,253.6211873109444,0.0
19.82,0.2887719308,0,0,6.8378987989,0.374260054,EARTH,111,0.1046733131,18.3484673591,1.196480502216052,0.1927344501695508,12.00367416872062,0.9658774904828529,1.42708351394925,478.0318852782836,265.0838758622804,0.0,0.105464,7866.0,APO,0.467242799,0.3569417364,0.6768191777437922,0.22571562413741983,18.27044784987927,0.0
16.34,1.4340192346,0,0,14.4252776821,0.1810813249,EARTH,2,0.1320826456,14.4252776821,2.19642917397964,0.5479264040021762,11.03009370268905,0.9929476350355058,3.399910712923774,1188.979131814022,314.5006654472693,0.0,0.0739159,8509.0,APO,2.32029186215,1.7725452550999998,0.29205109159517145,0.03185629411789126,79.66187396776662,0.0
16.93,1.0928359587,0,0,26.1270439834,0.4930362466,EARTH,20,0.4182042578,37.1123995377,1.3566152759127,0.7332841979443464,53.13304799584947,0.3618307313960075,2.351399820429392,577.1430649158646,203.81234430279,0.0,0.428378,12060.0,APO,1.7682457253,1.3508195332,0.15387886324237837,0.24226157816800126,52.99213630554196,0.0
17.2,0.9650614696,0,0,15.0048214483,0.0409186678,VENUS,22,0.0383864822,16.2354542165,1.052788482717095,0.2820710876937751,20.01820362438077,0.7558272902856048,1.349749675148585,394.5573287818661,357.3921025202481,0.0,0.250553,10314.0,APO,1.561502259,1.1928815787999998,0.5599759008665076,0.1604563801018491,366.6986794790029,0.0
17.0,1.0581688593,0,0,7.0932094143,0.0929945009,MARS,1,0.0929945009,7.0932094143,2.484088912345814,0.5376207464645133,5.779981887352105,1.148591177006236,3.819586647685391,1430.043115100198,319.6737738194589,0.0,0.160176,10327.0,AMO,1.7121531802,1.3079686417999998,0.30071085773175593,0.09355237711925374,76.2755791541648,0.0
18.76,0.4704949611,0,0,29.3148805392,0.4729060906,EARTH,52,0.0955470391,34.7149614623,1.456969851060636,0.3779459076742167,51.34623150500547,0.906314058247556,2.007625643873717,642.3537656903221,290.5509098251965,0.0,0.0947789,7905.0,APO,0.7612768386,0.5815637549999999,0.45143578486018016,0.12449991277062873,61.988798879724136,0.0
17.45,0.8601119401,0,1,19.7877249993,0.1649905128,EARTH,13,0.0434830407,20.1670931141,1.900795234317474,0.5950638660334691,3.689200374998863,0.7697006736465241,3.031889794988423,957.1972198032516,43.48150179832277,0.0,0.0233216,8312.0,APO,1.39169035325,1.0631568263000002,0.2538682886557435,0.016757750706209402,119.93250195716709,0.0
18.16,0.620233153,0,0,22.1084336528,0.1317735437,EARTH,6,0.1036165428,24.3213287468,2.534530043787796,0.7054580486494985,13.87328225199871,0.7465254248537296,4.322534662721862,1473.820497600457,40.89046277179454,0.0,0.0982469,8902.0,APO,1.00355832245,0.7666503388999999,0.1727054802571899,0.09789854540805218,167.7759664954658,0.0
19.52,0.3315545381,0,1,14.2725203356,0.1577424141,EARTH,18,0.0078349951,23.7372924847,2.017315536482453,0.6568214648641665,0.91475764920504,0.6922993907168064,3.3423316822481,1046.548059557669,235.1892120781055,0.0,0.00583551,7303.0,APO,0.53646651175,0.40982394729999994,0.2071306670112273,0.010877678051075477,90.47991573497796,0.0
21.28,0.1474195145,0,0,4.2625492597,0.4636419649,EARTH,38,0.3131212667,5.0028113519,1.60484616244002,0.1947139449777325,2.452853484433465,1.292360235068949,1.917332089811091,742.5890466281955,99.34100290913082,0.0,0.311687,8539.0,AMO,0.23852978505,0.1822205411,0.67404089356074,1.3067005444819604,9.193622627795055,0.0
19.11,0.4004561582,0,1,13.1152799531,0.2352347824,EARTH,55,0.0559452204,27.3622056979,1.341583040040809,0.4007734617960266,21.59056403674846,0.8039121607968168,1.879253919284802,567.5769709715021,64.69893616442666,0.0,0.0340595,10276.0,APO,0.6479516749500001,0.49499103349999996,0.4277826176373048,0.0525648768523181,55.75399955436182,0.0
19.18,0.3877528304,0,0,19.742485657,0.4739268513,EARTH,17,0.1020063185,20.2000414226,2.362934157462228,0.5500381231564897,1.671223205534104,1.063230288349343,3.662638026575113,1326.70955612835,265.4541961214719,0.0,0.0686701,12162.0,AMO,0.6273972588,0.47928885679999994,0.2902908451872205,0.10945234305190114,41.65724225763023,0.0
18.1,0.6376097899,0,0,15.7400283848,0.0838959703,MARS,4,0.0776566708,15.8272113072,1.38634220900169,0.130811517257077,34.22523675116427,1.204992681204652,1.567691736798729,596.2166445262752,89.86939453414489,0.0,0.340558,9553.0,AMO,1.0316743116,0.7881290434000001,0.7686413425035213,0.33010223882751955,187.61364018457513,0.0
17.91,0.6959130436,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.206945705741271,0.4819921028239265,23.32101352234245,1.143215304212801,3.270676107269741,1197.528616780046,234.3777189971089,0.0,0.270684,9505.0,AMO,1.12601095775,0.8601958283000001,0.3495348566223886,0.2403919767715955,68.06327340734398,0.0
17.75,0.7491261831,0,0,22.1652033206,0.0962887161,EARTH,7,0.0962887161,25.4674145563,1.79635865535219,0.5450119173868704,33.71403764770611,0.8173217802841926,2.775395530420187,879.4031221633488,101.9378232535694,0.0,0.0974787,8812.0,APO,1.21211162615,0.9259708861,0.2944883968161657,0.08042056350009542,230.1952317816812,0.0
18.29,0.5841911542,0,0,6.0809683834,0.113942208,EARTH,11,0.0984505156,8.3370043591,1.59869753075497,0.3353837173562219,5.146917436193904,1.062520409962155,2.134874651547785,738.3255254358608,105.4674822074904,0.0,0.0981392,8786.0,AMO,0.9452411434,0.7220999784,0.4976968597157811,0.10382451153892504,53.368883139424504,0.0
17.6,0.8027031673,0,0,20.068743214,0.1846038307,EARTH,6,0.1697839798,20.9243150226,1.461108986886118,0.4399364996666917,30.22041650380845,0.8183138135638934,2.103904160208343,645.0930230692253,20.31379525057834,0.0,0.171078,8475.0,APO,1.29880100755,0.9921956805000001,0.38895013805327444,0.1317199470939077,108.71249604031105,0.0
21.94,0.1087814834,0,0,3.6807006632,0.2387981245,EARTH,69,0.1147354031,4.4163836922,1.188984643428895,0.05809555360149907,2.465502387505696,1.119909922345213,1.258059364512578,473.5466787717401,58.23235423533249,0.0,0.113476,9558.0,AMO,0.17601213745,0.1344613081,0.8901884552793822,0.6447055393110903,15.413440415023027,0.0
17.36,0.8965096664,0,0,26.8137312125,0.0902350857,MARS,1,0.0902350857,26.8137312125,1.421831363302201,0.8302060353107688,38.2626297855479,0.2414183842945755,2.602244342309827,619.2564825810042,156.4495200563193,0.0,0.248507,9199.0,APO,1.4505831115,1.1081468902,0.0927731421563148,0.17131524421446429,297.1541613164335,0.0
18.48,0.5352479056,0,0,27.4521751914,0.0749644226,MERC,41,0.0697183655,35.5244841918,1.298726208215554,0.7075306385358842,20.63831833959067,0.3798376248335154,2.217614791597593,540.5984969261921,198.3992664071126,0.0,0.233708,9181.0,APO,0.8660493037000001,0.6616027962000001,0.17128205776435879,0.2698553061604407,366.20271642564484,0.0
17.96,0.6800721287,0,0,18.0446002467,0.1531242828,EARTH,35,0.1531242828,30.4223728177,1.905557107186182,0.620251975365658,10.55809540177574,0.7236315472818836,3.08748266709048,960.7964278393258,190.3871022767206,0.0,0.153292,8288.0,APO,1.1003798191,0.8406153808000001,0.23437590597514352,0.13930826187395678,117.84283927238742,0.0
18.86,0.4493191996,0,0,8.0357407505,0.0708000197,MARS,2,0.058561766,8.5331275927,1.743654021791591,0.257545038727318,8.696031633832197,1.294584579222232,2.19272346436095,840.9862605098155,112.7967727668149,0.0,0.341016,11604.0,AMO,0.7270137368,0.5553890744,0.5904002945485546,0.46906403928625184,113.49913156168233,0.0
18.18,0.6145468212,0,0,6.6339449819,0.096590883,MARS,1,0.096590883,6.6339449819,2.294203081159639,0.4435070887919884,5.989188418108996,1.276707751536918,3.31169841078236,1269.247202631758,87.19155591892617,0.0,0.292494,13747.0,AMO,0.9943576444000001,0.7596216464000001,0.3855144983553339,0.29415371988867467,68.68086071746544,0.0
20.16,0.2469192656,0,1,17.3332100264,0.0946225337,EARTH,37,0.0281877465,25.7435434954,1.095272021199053,0.6157925526072268,2.560770826007654,0.4208116674656116,1.769732374932494,418.679230660088,218.62501962,0.0,0.0149893,10665.0,APO,0.3995237642,0.30520899720000005,0.2377826576640795,0.03751791843975623,183.18268755468762,0.0
19.62,0.3166321257,0,1,7.1406652432,0.0918865064,EARTH,120,0.0287693216,22.9961259865,1.118316511121306,0.2614416162075713,9.265549262421137,0.8259420350221395,1.410690987220473,431.9619891015591,108.1085300619356,0.0,0.0309465,12071.0,APO,0.51232154135,0.39137883130000006,0.5854875677979045,0.060404448187858735,77.7117938526826,0.0
18.63,0.4995224099,0,1,20.5408931837,0.1391391093,EARTH,8,0.0315942131,24.0828491535,1.478875111286447,0.7022351798536864,14.73283684089502,0.4403569815310684,2.517393241041826,656.8945775811159,244.5261345915025,0.0,0.022337,9190.0,APO,0.80824423735,0.6174436549,0.17492578209546086,0.02763644820189079,147.62846540444252,0.0
20.41,0.2200670271,0,0,7.1767379021,0.116757571,EARTH,105,0.0653076496,20.0205130261,1.08351134836554,0.1966130389653787,7.625679021215788,0.8704788894099157,1.296543807321163,411.9539044374056,35.7774897378365,0.0,0.0663137,6914.0,APO,0.35607592965,0.27201780509999995,0.6713840940002207,0.18623471703123026,61.46700244474938,0.0
19.57,0.3240074354,0,0,10.0032441086,0.0590452165,MARS,4,0.0590452165,10.1585620265,1.364356297476812,0.09331516377558094,23.86927403647548,1.237041166129518,1.491671428824105,582.0899841648518,283.502701958259,0.0,0.32979,8820.0,AMO,0.5242550430999999,0.4004952154,0.8292986928794943,0.6290640487688998,169.41667253603856,0.0
17.07,1.0246014747,0,0,28.0037033844,0.1496699232,EARTH,9,0.1267321521,34.1324335946,2.194237862107679,0.8484055316066618,8.657087266273573,0.3326343222347486,4.05584140198061,1187.200262157299,173.9944465356355,0.0,0.12619,8126.0,APO,1.6578400109500002,1.2664770725,0.08201364137964359,0.0761171157448955,187.10307846540007,0.0
17.91,0.6959130436,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.33284752881942,0.6135974100744531,38.20398653624449,0.5150157371116889,2.150679320527151,562.0424697863751,132.143091772532,0.0,0.236385,6677.0,APO,1.12601095775,0.8601958283000001,0.23946654073255977,0.20993134957793444,68.06327340734398,0.0
19.46,0.3408434689,0,0,17.229820044,0.459088152,EARTH,62,0.0815844953,21.7782763101,1.318550020699176,0.2642440791820805,21.27739650837309,0.9701309846240093,1.666969056774343,553.023188344695,237.9509211187163,0.0,0.0796574,9686.0,APO,0.5514963175,0.42130569720000005,0.5819730010473347,0.1444386797741401,37.530526477189504,0.0
19.27,0.3720103103,0,1,10.8335609028,0.1931466197,EARTH,34,0.0406388995,17.3675176904,0.8230484219315614,0.3692795739345839,17.50579843056391,0.5191134513531427,1.12698339250998,272.7322571260171,30.5950570523539,0.0,0.0410516,8830.0,ATE,0.6019253263,0.45983003200000006,0.4606220950576658,0.06820048634992949,56.08982916515417,0.0
17.09,1.0152078719,0,0,11.755469955,0.4688447242,EARTH,12,0.4464161332,16.918825602,2.683862724785657,0.5595275891004726,24.48754946485785,1.182167484909713,4.185557964661601,1605.975349055436,264.6520248239643,0.0,0.440942,8292.0,AMO,1.64264084235,1.2548659409000003,0.28243964004098804,0.2684348207056499,25.073269140563788,0.0
19.22,0.3806755436,0,0,20.5558096687,0.1450419581,EARTH,7,0.1450419581,21.4808667586,2.327558574599052,0.6519585927814585,20.1191251736523,0.8100867616870366,3.845030387511068,1297.028011583429,272.9792536720683,0.0,0.146025,2781.0,APO,0.6159459682499999,0.47054084929999995,0.21068409870524196,0.23707436614104344,141.7231947084421,0.0
20.78,0.185590173,0,1,17.2951200568,0.4161745005,EARTH,39,0.0333701151,22.7900509778,1.456548733005354,0.3561582023186505,13.11445736191228,0.9377869546686592,1.975310511342049,642.075289899424,313.4278277296439,0.0,0.0280686,7484.0,APO,0.3002912079,0.22940206980000002,0.4747541965093457,0.09347126809435967,41.55737565857906,0.0
17.82,0.7253622947,0,0,7.6129539597,1.5066255979,JUPTR,22,0.011672374,38.2600868594,2.170368441529079,0.817159628758462,20.96096968791202,0.3968309715800949,3.943905911478063,1167.881087826436,182.077021784641,0.0,0.33349,8335.0,APO,1.17366084695,0.8965971045000001,0.10061877247760559,0.28414511812900856,5.052983282848284,0.0
16.58,1.2839702958,0,0,8.1157538051,0.1699098465,EARTH,2,0.1416939038,11.3026843894,2.85731321396858,0.6137173741356357,11.2097382015268,1.103730451208729,4.61089597672843,1764.148750088241,52.88058107106189,0.0,0.17131,7575.0,AMO,2.0775075791499997,1.5870745666999997,0.23937439855059559,0.08245938629503845,47.76505877839164,0.0
17.17,0.9784868119,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.974624984865486,0.4948848639935604,28.53278698055563,0.9974129677920436,2.951837001938928,1013.503770242209,77.10319423737042,0.0,0.257913,9110.0,APO,1.5832249192499999,1.2094762147,0.33789567890669037,0.1629035753948199,68.06327340734398,0.0
18.5,0.5303407233,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.8383770020438,0.3053234548572169,37.5855132334497,1.277077384449734,2.399676619637866,910.437828881185,25.39659726748731,0.0,0.30947,11142.0,AMO,0.85810931595,0.6555371852999999,0.5321872847360813,0.36064169709821925,68.06327340734398,0.0
17.51,0.8366715019,0,1,35.8517378297,0.0765011628,EARTH,8,0.0134787472,38.5411846777,1.699112720682152,0.8258288623104214,39.0094897805954,0.2959363956240457,3.102289045740259,808.968691240876,123.3622447824866,0.0,0.00346183,9037.0,APO,1.3537629275,1.0341828512,0.09539291512194675,0.0025571907234843375,468.64304433422285,0.0
18.31,0.5788352575,0,0,12.5193855742,0.162375746,EARTH,11,0.0970446823,13.0393643499,1.419660962857335,0.2236937746981799,22.86889688587592,1.102091643284125,1.737230282430545,617.8390977158091,186.9239295191774,0.0,0.0877728,8141.0,AMO,0.9365751205,0.7154797260000001,0.6343958279049784,0.09371677517244063,77.10132752338518,0.0
17.25,0.9430939886,0,0,2.2801448523,1.8639021068,JUPTR,9,0.0880358582,10.5151749985,2.334666110688599,0.49347060098531,7.454854928955585,1.18257702194706,3.486755199430138,1302.97353808618,235.6704889906618,0.0,0.206058,8295.0,AMO,1.5259581281,1.1657282789999999,0.3391626180525481,0.13503516001226507,1.2233179221062298,0.0
19.86,0.283501249,0,1,16.1698366814,0.1438451304,EARTH,29,0.0262701654,17.4676429334,1.576061275834482,0.4694562104711434,9.075641856779527,0.8361695218109105,2.315953029858053,722.7000330146828,50.32420454644729,0.0,0.0317547,8071.0,APO,0.45871465675,0.35042681550000004,0.3610477030538742,0.06922538779332343,112.41142912822582,0.0
17.69,0.7701139256,0,0,8.7171321148,0.1185387927,EARTH,5,0.0767639735,11.6342060449,2.362395382947351,0.572064840921863,8.16233832923631,1.010952044007031,3.713838721887671,1326.255825827632,221.9836173393977,0.0,0.0518763,9749.0,APO,1.24607050685,0.9519131624999999,0.27221215559225576,0.041631913856255635,73.53822251979119,0.0
21.58,0.1283970296,0,1,25.0638931328,0.4792862009,EARTH,167,0.0096292795,25.6738248379,0.9375461718508608,0.3213253499784571,5.428088827977218,0.6362888200599202,1.238803523641801,331.5793105357143,125.7798864304815,0.0,0.0100634,6939.0,ATE,0.20775075795,0.15870745670000003,0.5136317486322413,0.048439775138736145,52.29420977640335,0.0
18.93,0.4350658314,0,0,20.201119863,0.1620264608,EARTH,15,0.156498027,23.5074051309,0.9442138477866555,0.6041964978470239,20.66630223603081,0.3737231477352954,1.514704547838016,335.1227993278717,339.9848968636711,0.0,0.157139,12369.0,ATE,0.7039513025499999,0.5377709423,0.2467300624855995,0.22322424780063363,124.67790608557192,0.0
17.36,0.8965096664,0,0,1.6432664277,1.8442907917,JUPTR,8,0.0636571599,9.0698683711,2.351596065298204,0.4657727661917234,7.399803250326726,1.256286660998687,3.446905469597721,1317.172073093791,154.2409316106569,0.0,0.247029,8294.0,AMO,1.4505831115,1.1081468902,0.3644679762991309,0.17029634361629611,0.8910018068166446,0.0
18.57,0.5135171787,0,0,22.2668093512,0.0853636793,EARTH,8,0.0598090874,28.4911280741,2.017800244476383,0.7291009150520218,17.8266629780042,0.5466202398364589,3.488980249116307,1046.925269273528,250.0829594831382,0.0,0.0768002,7357.0,APO,0.8308882489,0.6347421403999999,0.1566704884543005,0.09243144321956001,260.84641071931867,0.0
18.58,0.5111577815,0,1,19.6628964382,0.3268460042,EARTH,84,0.0458717991,30.1072759197,1.133414006063978,0.2588846995369672,39.1435798042091,0.8399904616531145,1.426837550474841,440.7388047078162,94.18318523321899,0.0,0.0350742,10956.0,APO,0.8270706641500001,0.6318257653,0.5887078465054216,0.04240774279673742,60.159512998568275,0.0
17.92,0.6927156136,0,0,7.2087774098,0.1337850558,EARTH,5,0.1291518449,8.0635650094,2.174336761785346,0.4749985930517602,9.855387810633756,1.141529859116586,3.207143664454105,1171.085597182359,181.8923053160915,0.0,0.123451,12641.0,AMO,1.12083740735,0.8562435875,0.3559334967649129,0.1101417557894286,53.883278417708,0.0
18.16,0.620233153,0,0,10.1961566131,0.0844608427,MARS,4,0.0174468526,11.3689013032,1.505675163817435,0.2416202807195557,20.843117175997,1.141873508063403,1.869476819571466,674.831516274748,84.7880350108272,0.0,0.303244,9596.0,AMO,1.00355832245,0.7666503388999999,0.6107984309348917,0.302168786024998,120.72051719062472,0.0
18.44,0.5451989071,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.40633080720563,0.3469988902383705,34.27406331364119,0.9183355777972447,1.894326036614016,609.157594061415,270.7238866294823,0.0,0.192822,9414.0,APO,0.88215036235,0.6739029105,0.4847822180804259,0.21858178404680673,68.06327340734398,0.0
17.4,0.8801465209,0,0,19.3432029527,0.0901015249,EARTH,6,0.0901015249,20.4287287333,1.604218983561772,0.3411191882474046,35.30181222729375,1.056989106118104,2.151448861005441,742.1537799929138,33.62056259591697,0.0,0.0922897,10128.0,AMO,1.4241069859,1.0879209300000001,0.49129176401810415,0.06480531372555218,214.68230392513593,0.0
16.57,1.2898968334,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.737939112431531,0.7136570035782209,31.79374085722849,0.4976466930522517,2.97823153181081,836.855091195528,326.9352052427581,0.0,0.362537,11005.0,APO,2.08709691845,1.5944001701,0.16709469621043027,0.17370396017317738,68.06327340734398,0.0
19.43,0.3455850738,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.388797015733883,0.3003400581345432,18.1485184992932,0.9716856392912882,1.805908392176477,597.8009333829583,264.4659114188238,0.0,0.164529,14179.0,APO,0.55916839545,0.42716664330000004,0.5380592080422278,0.2942387326229205,68.06327340734398,0.0
18.65,0.4949427609,0,0,10.7000584353,0.2526186618,EARTH,21,0.058407731,29.53398203,2.255722255716343,0.6338634482970829,15.74806591510169,0.8259023683075077,3.685542143125179,1237.447730692811,72.37237383300335,0.0,0.0707072,6221.0,APO,0.8008342096500001,0.6117828975,0.2240925042325465,0.08829193252234088,42.35656368004718,0.0
20.28,0.233644185,0,0,7.7759956307,0.395585275,EARTH,36,0.2764232792,8.102849331,1.458976337109331,0.1213233836181068,15.82228630193558,1.281968391272475,1.635984282946186,643.681161909985,192.3539857403231,0.0,0.274678,9294.0,AMO,0.37804423254999997,0.2888000951,0.783606789280288,0.7265763536378542,19.656939027116213,0.0
17.42,0.8720772891,0,0,13.7730306456,0.1786980289,EARTH,3,0.1768236812,14.0666434633,1.675699558002373,0.3934919295349341,17.26985193473873,1.016325305603183,2.335073810401563,792.3054796095263,118.6115899579214,0.0,0.142423,10305.0,APO,1.41105069455,1.0779468108999999,0.4352433319563484,0.10093400651733514,77.07432885735652,0.0
17.23,0.9518203298,0,0,13.7036660377,0.0260779576,MARS,3,0.0260779576,14.0953291632,1.805142475310924,0.3401435422145125,27.09780855728544,1.191134919556793,2.419150031065055,885.8611480819626,99.11282470208174,0.0,0.414178,26848.0,AMO,1.5400776448,1.1765146300000002,0.49237744838520164,0.26893319398437643,525.4884699137635,0.0
17.66,0.7808272775,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.829966359592736,0.3884060736113047,28.62178915890996,1.119196311022548,2.540736408162923,904.1970505992077,235.3395319577997,0.0,0.223762,9360.0,AMO,1.26340507435,0.9651555937,0.44050075695643764,0.17711025904745684,68.06327340734398,0.0
17.03,1.0436502383,0,0,26.61062212,0.0970205313,VENUS,6,0.0970205313,29.2924218114,1.958360760299645,0.7201946214220439,23.34865266051838,0.5479598739278562,3.368761646671434,1001.007830366183,35.53962487346598,0.0,0.301422,8472.0,APO,1.6886615579500002,1.2900226393000003,0.1626591404794928,0.17849757909211839,274.2782559880704,0.0
17.99,0.6707411893,0,0,4.9915403556,0.334103093,EARTH,12,0.2283914679,4.9915403556,2.346806653629982,0.4800854649198746,5.582531610668774,1.220138890244977,3.473474417014986,1313.150166716516,86.84868064540363,0.0,0.234247,14122.0,AMO,1.08528204195,0.8290817053,0.3512733199553929,0.2158397457485913,14.9401201610546,0.0
19.02,0.4174024334,0,0,11.8426768468,0.1847268969,EARTH,28,0.066532665,20.0547581746,0.7934104836989385,0.4923360165225841,18.24705073577279,0.4027859266873465,1.18403504071053,258.1340699744606,311.6294068676405,0.0,0.066589,7996.0,ATE,0.6753713242,0.5159377815999999,0.34018074874341375,0.09859613165968648,64.10910942336086,0.0
18.19,0.6117232351,0,0,1.1700163809,1.9789737765,JUPTR,3,1.9789737765,1.1826403636,2.319375983845713,0.4753415107696808,4.838825339170007,1.216880299641577,3.421871668049849,1290.194424377238,208.8994004964597,0.0,0.21041,7826.0,AMO,0.98978898605,0.7561315019,0.3556183333827614,0.21258066412690005,0.591223792247153,0.0
15.59,2.0256060086,0,1,9.1106519582,1.9005513112,JUPTR,7,1.6951841258,9.1106519582,2.23116935789301,0.5417908107990982,39.66847566453932,1.022342302450053,3.439996413335968,1217.298907212506,4.954895639849037,0.0,0.00605191,8201.0,AMO,3.2774993698,2.5037867223999997,0.29719283964561677,0.0018465022619880169,4.79368902302752,0.0
14.64,3.1372922496,0,1,21.6447625541,0.1049576601,EARTH,19,0.0461386731,27.4101273078,1.083864425535885,0.477121332982056,37.03320455445547,0.5667295860523733,1.600999265019397,412.155282163373,104.9855658024071,0.0,0.0478986,7597.0,APO,5.07624549245,3.8779064857,0.3539849133194369,0.00943583206746808,206.22375283021387,0.0
17.39,0.8842090927,0,1,28.6529706782,0.0731560073,EARTH,15,0.048150298,34.8839534198,1.833300192396486,0.8652202194383606,8.412794778085246,0.2470917976348097,3.419508587158162,906.6690749756397,48.9904352665314,0.0,0.00548186,7303.0,APO,1.4306803651,1.0929425448,0.07225944644875401,0.003831645511970688,391.66941630233003,0.0
18.11,0.634680239,0,1,13.2631601374,0.1378010156,EARTH,15,0.0594741945,21.5011646073,2.501598231105953,0.6953808925760152,0.7920719425893689,0.7620346202929147,4.241161841918991,1445.189403621285,345.9256416023114,0.0,0.0110492,7386.0,APO,1.0269341987,0.7845079193999999,0.17967591162428223,0.010759404072809363,96.24863851438843,0.0
16.05,1.6389095149,0,0,4.0566656106,1.6218596731,JUPTR,7,1.5076289015,5.0590175958,2.67401026500834,0.5237469677292237,15.88715171131405,1.273505497033404,4.074515032983276,1597.140166965552,146.6813486588016,0.0,0.314146,25995.0,AMO,2.6518112996500003,2.0258035695000003,0.3125538835234017,0.11846468866071375,2.501243281329109,0.0
17.39,0.8842090927,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.13741013785532,0.4156405920163067,7.358159343305677,1.249015722775479,3.025804552935161,1141.379910628132,16.00917697320124,0.0,0.234246,12404.0,AMO,1.4306803651,1.0929425448,0.41278797124020444,0.16373049194928105,68.06327340734398,0.0
15.66,1.9613494437,0,0,11.3819873782,0.1891638873,EARTH,2,0.1034739167,11.3819873782,2.498886080225381,0.5566329186445859,12.02372668432171,1.107923828029198,3.889848332421563,1442.839800212732,194.8996153089592,0.0,0.120625,9234.0,AMO,3.1735300637000003,2.42436124,0.2848244284474397,0.03800972342431948,60.16998033112423,0.0
17.37,0.8923905787,0,1,19.7230468127,0.2645827039,EARTH,15,0.066007022,27.8296184493,2.462013707309649,0.6417289793498185,19.57909060538462,0.8820681637725653,4.041959250846734,1411.02310973969,54.49979564863476,0.0,0.0398344,11554.0,APO,1.44391828755,1.1030554176999998,0.21822787144323247,0.027587710705977615,74.54397631431871,0.0
18.15,0.6230960191,0,0,10.9270843344,0.0973399451,EARTH,10,0.0915614055,14.5488405143,1.749054339109482,0.4857251131733227,11.89931869624048,0.8994947222992377,2.598613955919726,844.896245462783,354.7668449859316,0.0,0.0926772,8381.0,APO,1.00819053715,0.7701890361,0.34614403584270753,0.0919242906821802,112.25693956550218,0.0
18.36,0.5656593584,0,1,13.9326607483,0.1903366979,EARTH,4,0.1644845697,13.9326607483,1.760765865766493,0.4445564788533292,15.73642882310127,0.9780059923962073,2.543525739136779,853.3964706809047,191.2767541505171,0.0,0.0107955,7697.0,APO,0.91525606795,0.6991934191,0.3845079990140468,0.011795059741237086,73.20007598124882,0.0
18.25,0.5950520786,0,0,6.841708204,0.1817898099,EARTH,5,0.1272725894,6.841708204,2.164602283771786,0.4813828590292856,1.692632636003351,1.122599847748403,3.20660471979517,1163.230002994953,272.01445268,0.0,0.119638,18043.0,AMO,0.9628144882999999,0.7355248193999999,0.3500898756926023,0.1242586203820423,37.635267938084795,0.0
18.16,0.620233153,0,0,15.4394556487,0.2708750425,EARTH,21,0.2708750425,22.5704863695,2.218398361319614,0.5272122018314619,21.85356114612155,1.048831676708993,3.387965045930234,1206.86232645979,284.8687943579629,0.0,0.270715,8495.0,AMO,1.00355832245,0.7666503388999999,0.30957570768591414,0.2697551242852532,56.99844292114878,0.0
19.36,0.3569069267,0,1,30.1100751314,0.2734630225,EARTH,27,0.0509171784,44.4540844463,2.573312149013541,0.8368017797201754,19.07722547004938,0.4199599629434606,4.726664335083622,1507.777063361952,286.0759410092518,0.0,0.00575589,4652.0,APO,0.5774875382,0.44116122299999994,0.08884911920364467,0.009967124170230275,110.1065689106102,0.0
